"","date","ccg_id","name","items","cost","list_size","covid_period"
"259","2017-01-01","06K","NHS EAST AND NORTH HERTFORDSHIRE CCG","8987","102391.32","591919","pre-covid year 4"
"260","2017-01-01","03R","NHS WAKEFIELD CCG","5605","69848.23","368260","pre-covid year 4"
"261","2017-01-01","04V","NHS WEST LEICESTERSHIRE CCG","5864","62037.69","384945","pre-covid year 4"
"262","2017-01-01","92G","NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG","14112","183913.93","917210","pre-covid year 4"
"263","2017-01-01","99A","NHS LIVERPOOL CCG","8108","88218.61","521357","pre-covid year 4"
"264","2017-01-01","03L","NHS ROTHERHAM CCG","4062","44395.24","260737","pre-covid year 4"
"265","2017-01-01","03H","NHS NORTH EAST LINCOLNSHIRE CCG","2670","27852.45","169001","pre-covid year 4"
"266","2017-01-01","27D","NHS CHESHIRE CCG","12018","154730.07","756089","pre-covid year 4"
"267","2017-01-01","05G","NHS NORTH STAFFORDSHIRE CCG","3465","45368.44","217407","pre-covid year 4"
"268","2017-01-01","01F","NHS HALTON CCG","2104","20385","130406","pre-covid year 4"
"269","2017-01-01","B2M3M","NHS COVENTRY AND WARWICKSHIRE CCG","15758","166842.22","974904","pre-covid year 4"
"270","2017-01-01","03W","NHS EAST LEICESTERSHIRE AND RUTLAND CCG","5240","64528.95","324079","pre-covid year 4"
"271","2017-01-01","13T","NHS NEWCASTLE GATESHEAD CCG","8425","79772.8","520441","pre-covid year 4"
"272","2017-01-01","01G","NHS SALFORD CCG","4376","42366.57","266783","pre-covid year 4"
"273","2017-01-01","02X","NHS DONCASTER CCG","5208","59758.75","317090","pre-covid year 4"
"274","2017-01-01","00Y","NHS OLDHAM CCG","4134","51559.94","251660","pre-covid year 4"
"275","2017-01-01","01T","NHS SOUTH SEFTON CCG","2545","31371.29","154779","pre-covid year 4"
"276","2017-01-01","05D","NHS EAST STAFFORDSHIRE CCG","2306","31180.12","139866","pre-covid year 4"
"277","2017-01-01","15M","NHS DERBY AND DERBYSHIRE CCG","17308","181818.03","1041003","pre-covid year 4"
"278","2017-01-01","78H","NHS NORTHAMPTONSHIRE CCG","12444","119087.16","747212","pre-covid year 4"
"279","2017-01-01","06H","NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG","15792","178218.45","947306","pre-covid year 4"
"280","2017-01-01","70F","NHS WEST SUSSEX CCG","14636","187877","877787","pre-covid year 4"
"281","2017-01-01","00T","NHS BOLTON CCG","5115","62155.82","305964","pre-covid year 4"
"282","2017-01-01","00V","NHS BURY CCG","3380","35986.12","202045","pre-covid year 4"
"283","2017-01-01","02A","NHS TRAFFORD CCG","4033","41233.74","239819","pre-covid year 4"
"284","2017-01-01","00Q","NHS BLACKBURN WITH DARWEN CCG","2917","30335.1","173403","pre-covid year 4"
"285","2017-01-01","11X","NHS SOMERSET CCG","9696","104397.55","568166","pre-covid year 4"
"286","2017-01-01","06L","NHS IPSWICH AND EAST SUFFOLK CCG","6903","90718.19","403520","pre-covid year 4"
"287","2017-01-01","01W","NHS STOCKPORT CCG","5358","48257.51","309069","pre-covid year 4"
"288","2017-01-01","01V","NHS SOUTHPORT AND FORMBY CCG","2150","26752.54","123979","pre-covid year 4"
"289","2017-01-01","M2L0M","NHS SHROPSHIRE, TELFORD AND WREKIN CCG","8499","97605.43","489877","pre-covid year 4"
"290","2017-01-01","03K","NHS NORTH LINCOLNSHIRE CCG","3026","38441.85","172557","pre-covid year 4"
"291","2017-01-01","01J","NHS KNOWSLEY CCG","2882","33931.07","163244","pre-covid year 4"
"292","2017-01-01","02T","NHS CALDERDALE CCG","3938","39462.83","219458","pre-covid year 4"
"293","2017-01-01","16C","NHS TEES VALLEY CCG","12538","122196.06","698133","pre-covid year 4"
"294","2017-01-01","01A","NHS EAST LANCASHIRE CCG","6882","72214.73","377854","pre-covid year 4"
"295","2017-01-01","01D","NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG","4221","40222.14","230092","pre-covid year 4"
"296","2017-01-01","01X","NHS ST HELENS CCG","3655","38412.35","196305","pre-covid year 4"
"297","2017-01-01","01Y","NHS TAMESIDE AND GLOSSOP CCG","4590","40591.53","245804","pre-covid year 4"
"298","2017-01-01","12F","NHS WIRRAL CCG","6276","73591.86","335116","pre-covid year 4"
"299","2017-01-01","71E","NHS LINCOLNSHIRE CCG","14648","168713.86","781398","pre-covid year 4"
"300","2017-01-01","11N","NHS KERNOW CCG","10755","113424.15","567839","pre-covid year 4"
"301","2017-01-01","42D","NHS NORTH YORKSHIRE CCG","8133","89548.47","424667","pre-covid year 4"
"302","2017-01-01","99C","NHS NORTH TYNESIDE CCG","4185","37683.72","217939","pre-covid year 4"
"303","2017-01-01","06T","NHS NORTH EAST ESSEX CCG","6717","73160.39","346715","pre-covid year 4"
"304","2017-01-01","00P","NHS SUNDERLAND CCG","5503","52154.48","283951","pre-covid year 4"
"305","2017-01-01","07K","NHS WEST SUFFOLK CCG","4842","57446.46","248162","pre-covid year 4"
"306","2017-01-01","97R","NHS EAST SUSSEX CCG","10765","124480.27","551665","pre-covid year 4"
"307","2017-01-01","00N","NHS SOUTH TYNESIDE CCG","3055","35815.48","156365","pre-covid year 4"
"308","2017-01-01","15N","NHS DEVON CCG","23612","262922.64","1208233","pre-covid year 4"
"309","2017-01-01","26A","NHS NORFOLK AND WAVENEY CCG","20447","240802.29","1041825","pre-covid year 4"
"310","2017-01-01","02Q","NHS BASSETLAW CCG","2284","19846.21","115648","pre-covid year 4"
"311","2017-01-01","11J","NHS DORSET CCG","15727","161437.92","793397","pre-covid year 4"
"312","2017-01-01","02P","NHS BARNSLEY CCG","5146","59842.43","257418","pre-covid year 4"
"313","2017-01-01","18C","NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG","15685","160239.83","783640","pre-covid year 4"
"314","2017-01-01","02Y","NHS EAST RIDING OF YORKSHIRE CCG","6062","81332.48","301587","pre-covid year 4"
"315","2017-01-01","11M","NHS GLOUCESTERSHIRE CCG","12912","121918.19","635601","pre-covid year 4"
"316","2017-01-01","01K","NHS MORECAMBE BAY CCG","7117","69040.85","349833","pre-covid year 4"
"317","2017-01-01","00L","NHS NORTHUMBERLAND CCG","6732","58581.35","323238","pre-covid year 4"
"318","2017-01-01","01H","NHS NORTH CUMBRIA CCG","6740","77498.69","323008","pre-covid year 4"
"319","2017-01-01","00R","NHS BLACKPOOL CCG","3651","30362.17","172823","pre-covid year 4"
"320","2017-01-01","02M","NHS FYLDE AND WYRE CCG","3721","33952.7","169527","pre-covid year 4"
"321","2017-01-01","84H","NHS COUNTY DURHAM CCG","12908","113062.13","547447","pre-covid year 4"
"322","2017-02-01","02D","NHS VALE ROYAL CCG","6","9.9","0","pre-covid year 4"
"323","2017-02-01","93C","NHS NORTH CENTRAL LONDON CCG","9540","160454.05","1580041","pre-covid year 4"
"324","2017-02-01","W2U3Z","NHS NORTH WEST LONDON CCG","16143","250254.71","2341773","pre-covid year 4"
"325","2017-02-01","72Q","NHS SOUTH EAST LONDON CCG","13239","217328.46","1913971","pre-covid year 4"
"326","2017-02-01","A3A8R","NHS NORTH EAST LONDON CCG","15453","228108.96","2117153","pre-covid year 4"
"327","2017-02-01","36L","NHS SOUTH WEST LONDON CCG","13436","192239.93","1631329","pre-covid year 4"
"328","2017-02-01","04C","NHS LEICESTER CITY CCG","3738","48645.87","399384","pre-covid year 4"
"329","2017-02-01","07G","NHS THURROCK CCG","1666","21765.09","173375","pre-covid year 4"
"330","2017-02-01","15A","NHS BERKSHIRE WEST CCG","5218","70667.13","534890","pre-covid year 4"
"331","2017-02-01","10Q","NHS OXFORDSHIRE CCG","7445","109510.44","727539","pre-covid year 4"
"332","2017-02-01","09D","NHS BRIGHTON AND HOVE CCG","3190","35471.64","311300","pre-covid year 4"
"333","2017-02-01","92A","NHS SURREY HEARTLANDS CCG","11075","167257.24","1080428","pre-covid year 4"
"334","2017-02-01","14L","NHS MANCHESTER CCG","6508","76613.73","624967","pre-covid year 4"
"335","2017-02-01","D4U1Y","NHS FRIMLEY CCG","8213","107016.38","774755","pre-covid year 4"
"336","2017-02-01","06N","NHS HERTS VALLEYS CCG","6957","94100.06","638326","pre-covid year 4"
"337","2017-02-01","15E","NHS BIRMINGHAM AND SOLIHULL CCG","14344","203889.54","1296316","pre-covid year 4"
"338","2017-02-01","05V","NHS STAFFORD AND SURROUNDS CCG","1642","24958.54","147808","pre-covid year 4"
"339","2017-02-01","15F","NHS LEEDS CCG","9698","121882.03","868223","pre-covid year 4"
"340","2017-02-01","99G","NHS SOUTHEND CCG","2117","26816.62","186689","pre-covid year 4"
"341","2017-02-01","99E","NHS BASILDON AND BRENTWOOD CCG","3164","44516.26","276251","pre-covid year 4"
"342","2017-02-01","M1J4Y","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG","11387","157246.92","990277","pre-covid year 4"
"343","2017-02-01","14Y","NHS BUCKINGHAMSHIRE CCG","6367","84268.85","551819","pre-covid year 4"
"344","2017-02-01","05W","NHS STOKE ON TRENT CCG","3378","40375.38","288462","pre-covid year 4"
"345","2017-02-01","02H","NHS WIGAN BOROUGH CCG","3924","48738.49","325147","pre-covid year 4"
"346","2017-02-01","01E","NHS GREATER PRESTON CCG","2505","31643.89","205861","pre-covid year 4"
"347","2017-02-01","03F","NHS HULL CCG","3595","51749.08","295374","pre-covid year 4"
"348","2017-02-01","10R","NHS PORTSMOUTH CCG","2815","29725.09","227288","pre-covid year 4"
"349","2017-02-01","02E","NHS WARRINGTON CCG","2682","35030.45","216335","pre-covid year 4"
"350","2017-02-01","00X","NHS CHORLEY AND SOUTH RIBBLE CCG","2260","35203.13","181199","pre-covid year 4"
"351","2017-02-01","91Q","NHS KENT AND MEDWAY CCG","23254","301655.21","1860311","pre-covid year 4"
"352","2017-02-01","52R","NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG","13383","158191.39","1066923","pre-covid year 4"
"353","2017-02-01","05G","NHS NORTH STAFFORDSHIRE CCG","2731","35109.24","217407","pre-covid year 4"
"354","2017-02-01","D9Y0V","NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG","20497","280280.57","1624373","pre-covid year 4"
"355","2017-02-01","03R","NHS WAKEFIELD CCG","4649","60858.84","368260","pre-covid year 4"
"356","2017-02-01","03N","NHS SHEFFIELD CCG","7540","99647.33","594647","pre-covid year 4"
"357","2017-02-01","15C","NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG","12551","149490.17","988992","pre-covid year 4"
"358","2017-02-01","X2C4Y","NHS KIRKLEES CCG","5590","65353.5","438081","pre-covid year 4"
"359","2017-02-01","04Y","NHS CANNOCK CHASE CCG","1691","16908.45","132019","pre-covid year 4"
"360","2017-02-01","D2P2L","NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG","18560","241726.28","1440674","pre-covid year 4"
"361","2017-02-01","07H","NHS WEST ESSEX CCG","3971","53654.65","307828","pre-covid year 4"
"362","2017-02-01","02G","NHS WEST LANCASHIRE CCG","1462","21301.75","113115","pre-covid year 4"
"363","2017-02-01","06K","NHS EAST AND NORTH HERTFORDSHIRE CCG","7698","90191.59","591919","pre-covid year 4"
"364","2017-02-01","99F","NHS CASTLE POINT AND ROCHFORD CCG","2409","29258.56","184465","pre-covid year 4"
"365","2017-02-01","05Q","NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG","2774","35719.66","211933","pre-covid year 4"
"366","2017-02-01","06Q","NHS MID ESSEX CCG","5105","63722.56","387474","pre-covid year 4"
"367","2017-02-01","03Q","NHS VALE OF YORK CCG","4635","56918.15","351348","pre-covid year 4"
"368","2017-02-01","92G","NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG","12105","156612.95","917210","pre-covid year 4"
"369","2017-02-01","36J","NHS BRADFORD DISTRICT AND CRAVEN CCG","8367","95528.24","625850","pre-covid year 4"
"370","2017-02-01","99A","NHS LIVERPOOL CCG","6999","84721.57","521357","pre-covid year 4"
"371","2017-02-01","04V","NHS WEST LEICESTERSHIRE CCG","5206","54997.59","384945","pre-covid year 4"
"372","2017-02-01","03L","NHS ROTHERHAM CCG","3529","41367.71","260737","pre-covid year 4"
"373","2017-02-01","27D","NHS CHESHIRE CCG","10260","134764.78","756089","pre-covid year 4"
"374","2017-02-01","01G","NHS SALFORD CCG","3644","40897.48","266783","pre-covid year 4"
"375","2017-02-01","05D","NHS EAST STAFFORDSHIRE CCG","1923","29974.39","139866","pre-covid year 4"
"376","2017-02-01","03W","NHS EAST LEICESTERSHIRE AND RUTLAND CCG","4512","53757.45","324079","pre-covid year 4"
"377","2017-02-01","00T","NHS BOLTON CCG","4260","51039.68","305964","pre-covid year 4"
"378","2017-02-01","01T","NHS SOUTH SEFTON CCG","2156","32775.52","154779","pre-covid year 4"
"379","2017-02-01","01F","NHS HALTON CCG","1817","22034.31","130406","pre-covid year 4"
"380","2017-02-01","00Y","NHS OLDHAM CCG","3528","48281.84","251660","pre-covid year 4"
"381","2017-02-01","15M","NHS DERBY AND DERBYSHIRE CCG","14671","158592.88","1041003","pre-covid year 4"
"382","2017-02-01","03H","NHS NORTH EAST LINCOLNSHIRE CCG","2387","28183.76","169001","pre-covid year 4"
"383","2017-02-01","02X","NHS DONCASTER CCG","4494","52102.31","317090","pre-covid year 4"
"384","2017-02-01","B2M3M","NHS COVENTRY AND WARWICKSHIRE CCG","13827","150358.87","974904","pre-covid year 4"
"385","2017-02-01","78H","NHS NORTHAMPTONSHIRE CCG","10723","112466.66","747212","pre-covid year 4"
"386","2017-02-01","00V","NHS BURY CCG","2943","28545.42","202045","pre-covid year 4"
"387","2017-02-01","06H","NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG","13827","156608.59","947306","pre-covid year 4"
"388","2017-02-01","13T","NHS NEWCASTLE GATESHEAD CCG","7611","77288.31","520441","pre-covid year 4"
"389","2017-02-01","11X","NHS SOMERSET CCG","8338","90431.8","568166","pre-covid year 4"
"390","2017-02-01","70F","NHS WEST SUSSEX CCG","12952","164800.21","877787","pre-covid year 4"
"391","2017-02-01","01V","NHS SOUTHPORT AND FORMBY CCG","1830","21273.46","123979","pre-covid year 4"
"392","2017-02-01","01D","NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG","3413","36151.87","230092","pre-covid year 4"
"393","2017-02-01","01W","NHS STOCKPORT CCG","4587","52711.92","309069","pre-covid year 4"
"394","2017-02-01","00Q","NHS BLACKBURN WITH DARWEN CCG","2579","26669.21","173403","pre-covid year 4"
"395","2017-02-01","03K","NHS NORTH LINCOLNSHIRE CCG","2570","37744.2","172557","pre-covid year 4"
"396","2017-02-01","M2L0M","NHS SHROPSHIRE, TELFORD AND WREKIN CCG","7318","88205.64","489877","pre-covid year 4"
"397","2017-02-01","02A","NHS TRAFFORD CCG","3599","40538.46","239819","pre-covid year 4"
"398","2017-02-01","16C","NHS TEES VALLEY CCG","10487","115509.43","698133","pre-covid year 4"
"399","2017-02-01","01X","NHS ST HELENS CCG","2984","35631.58","196305","pre-covid year 4"
"400","2017-02-01","01J","NHS KNOWSLEY CCG","2518","31492.44","163244","pre-covid year 4"
"401","2017-02-01","01A","NHS EAST LANCASHIRE CCG","5836","62723.12","377854","pre-covid year 4"
"402","2017-02-01","02T","NHS CALDERDALE CCG","3442","33962.52","219458","pre-covid year 4"
"403","2017-02-01","06L","NHS IPSWICH AND EAST SUFFOLK CCG","6382","75317.09","403520","pre-covid year 4"
"404","2017-02-01","12F","NHS WIRRAL CCG","5497","71347.36","335116","pre-covid year 4"
"405","2017-02-01","71E","NHS LINCOLNSHIRE CCG","12819","144143.99","781398","pre-covid year 4"
"406","2017-02-01","02Q","NHS BASSETLAW CCG","1907","17193.85","115648","pre-covid year 4"
"407","2017-02-01","00N","NHS SOUTH TYNESIDE CCG","2585","29358.27","156365","pre-covid year 4"
"408","2017-02-01","42D","NHS NORTH YORKSHIRE CCG","7054","84628.11","424667","pre-covid year 4"
"409","2017-02-01","01Y","NHS TAMESIDE AND GLOSSOP CCG","4102","46707.34","245804","pre-covid year 4"
"410","2017-02-01","06T","NHS NORTH EAST ESSEX CCG","5810","61008.49","346715","pre-covid year 4"
"411","2017-02-01","97R","NHS EAST SUSSEX CCG","9273","108467.86","551665","pre-covid year 4"
"412","2017-02-01","00P","NHS SUNDERLAND CCG","4810","49492.9","283951","pre-covid year 4"
"413","2017-02-01","02P","NHS BARNSLEY CCG","4386","49718.07","257418","pre-covid year 4"
"414","2017-02-01","11N","NHS KERNOW CCG","9691","105302.27","567839","pre-covid year 4"
"415","2017-02-01","99C","NHS NORTH TYNESIDE CCG","3727","36158.09","217939","pre-covid year 4"
"416","2017-02-01","07K","NHS WEST SUFFOLK CCG","4263","51399.45","248162","pre-covid year 4"
"417","2017-02-01","26A","NHS NORFOLK AND WAVENEY CCG","17974","224756.12","1041825","pre-covid year 4"
"418","2017-02-01","15N","NHS DEVON CCG","20852","239086.43","1208233","pre-covid year 4"
"419","2017-02-01","01K","NHS MORECAMBE BAY CCG","6038","60305.99","349833","pre-covid year 4"
"420","2017-02-01","18C","NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG","13751","148112.25","783640","pre-covid year 4"
"421","2017-02-01","11M","NHS GLOUCESTERSHIRE CCG","11176","113261.36","635601","pre-covid year 4"
"422","2017-02-01","02Y","NHS EAST RIDING OF YORKSHIRE CCG","5361","76773.45","301587","pre-covid year 4"
"423","2017-02-01","00R","NHS BLACKPOOL CCG","3111","31042.87","172823","pre-covid year 4"
"424","2017-02-01","11J","NHS DORSET CCG","14338","156796.45","793397","pre-covid year 4"
"425","2017-02-01","02M","NHS FYLDE AND WYRE CCG","3077","28880.59","169527","pre-covid year 4"
"426","2017-02-01","00L","NHS NORTHUMBERLAND CCG","6034","55675.64","323238","pre-covid year 4"
"427","2017-02-01","01H","NHS NORTH CUMBRIA CCG","6056","72038.36","323008","pre-covid year 4"
"428","2017-02-01","84H","NHS COUNTY DURHAM CCG","11309","103209.89","547447","pre-covid year 4"
"429","2017-03-01","02D","NHS VALE ROYAL CCG","11","15.63","0","pre-covid year 4"
"430","2017-03-01","93C","NHS NORTH CENTRAL LONDON CCG","10798","193377.5","1580041","pre-covid year 4"
"431","2017-03-01","72Q","NHS SOUTH EAST LONDON CCG","14409","227290.23","1913971","pre-covid year 4"
"432","2017-03-01","W2U3Z","NHS NORTH WEST LONDON CCG","17834","291501.86","2341773","pre-covid year 4"
"433","2017-03-01","A3A8R","NHS NORTH EAST LONDON CCG","16719","259116.82","2117153","pre-covid year 4"
"434","2017-03-01","36L","NHS SOUTH WEST LONDON CCG","14769","222877.11","1631329","pre-covid year 4"
"435","2017-03-01","04C","NHS LEICESTER CITY CCG","3881","54295.32","399384","pre-covid year 4"
"436","2017-03-01","15A","NHS BERKSHIRE WEST CCG","5698","77958.82","534890","pre-covid year 4"
"437","2017-03-01","09D","NHS BRIGHTON AND HOVE CCG","3369","39128.45","311300","pre-covid year 4"
"438","2017-03-01","07G","NHS THURROCK CCG","1880","27015.86","173375","pre-covid year 4"
"439","2017-03-01","92A","NHS SURREY HEARTLANDS CCG","12163","191510.23","1080428","pre-covid year 4"
"440","2017-03-01","14L","NHS MANCHESTER CCG","7039","84876.69","624967","pre-covid year 4"
"441","2017-03-01","10Q","NHS OXFORDSHIRE CCG","8365","118499.66","727539","pre-covid year 4"
"442","2017-03-01","D4U1Y","NHS FRIMLEY CCG","9073","123383.43","774755","pre-covid year 4"
"443","2017-03-01","06N","NHS HERTS VALLEYS CCG","7513","113161.65","638326","pre-covid year 4"
"444","2017-03-01","15F","NHS LEEDS CCG","10648","143911.18","868223","pre-covid year 4"
"445","2017-03-01","M1J4Y","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG","12308","189766.52","990277","pre-covid year 4"
"446","2017-03-01","15E","NHS BIRMINGHAM AND SOLIHULL CCG","16215","229979.97","1296316","pre-covid year 4"
"447","2017-03-01","99E","NHS BASILDON AND BRENTWOOD CCG","3512","49770.36","276251","pre-covid year 4"
"448","2017-03-01","03F","NHS HULL CCG","3774","56486.02","295374","pre-covid year 4"
"449","2017-03-01","02E","NHS WARRINGTON CCG","2797","44209.13","216335","pre-covid year 4"
"450","2017-03-01","14Y","NHS BUCKINGHAMSHIRE CCG","7148","100935","551819","pre-covid year 4"
"451","2017-03-01","99G","NHS SOUTHEND CCG","2421","32782.24","186689","pre-covid year 4"
"452","2017-03-01","02H","NHS WIGAN BOROUGH CCG","4260","60268.81","325147","pre-covid year 4"
"453","2017-03-01","05W","NHS STOKE ON TRENT CCG","3814","51406.64","288462","pre-covid year 4"
"454","2017-03-01","01E","NHS GREATER PRESTON CCG","2759","36905.16","205861","pre-covid year 4"
"455","2017-03-01","05V","NHS STAFFORD AND SURROUNDS CCG","1981","29292.1","147808","pre-covid year 4"
"456","2017-03-01","X2C4Y","NHS KIRKLEES CCG","5882","70273.85","438081","pre-covid year 4"
"457","2017-03-01","04Y","NHS CANNOCK CHASE CCG","1781","22855.93","132019","pre-covid year 4"
